Local time,open,high,low,close,volume
03.01.2012 00:00:00.000 GMT+0200,1.29353,1.30767,1.29323,1.30505,258354.2122
04.01.2012 00:00:00.000 GMT+0200,1.30507,1.30734,1.29001,1.29435,272599.5934
05.01.2012 00:00:00.000 GMT+0200,1.29435,1.29466,1.27736,1.27891,313148.5011
06.01.2012 00:00:00.000 GMT+0200,1.27889,1.2813,1.26986,1.27198,268986.8705
09.01.2012 00:00:00.000 GMT+0200,1.26928,1.27857,1.26676,1.27655,277770.77
10.01.2012 00:00:00.000 GMT+0200,1.27651,1.28178,1.27434,1.2778,285721.3658
11.01.2012 00:00:00.000 GMT+0200,1.27779,1.27903,1.26663,1.27074,298183.1892
12.01.2012 00:00:00.000 GMT+0200,1.27072,1.28452,1.26999,1.28151,307816.2581
13.01.2012 00:00:00.000 GMT+0200,1.2815,1.28786,1.26299,1.26805,320642.0596
16.01.2012 00:00:00.000 GMT+0200,1.26355,1.26881,1.2627,1.26676,227567.9301
17.01.2012 00:00:00.000 GMT+0200,1.26675,1.28048,1.26497,1.27374,284460.349
18.01.2012 00:00:00.000 GMT+0200,1.27374,1.28691,1.27348,1.28635,293782.2398
19.01.2012 00:00:00.000 GMT+0200,1.2864,1.29719,1.28399,1.29688,277378.4883
20.01.2012 00:00:00.000 GMT+0200,1.29687,1.2986,1.28901,1.29325,248071.5912
23.01.2012 00:00:00.000 GMT+0200,1.28772,1.30536,1.28772,1.3015,226780.8207
24.01.2012 00:00:00.000 GMT+0200,1.30142,1.30601,1.2954,1.30363,241166.8513
25.01.2012 00:00:00.000 GMT+0200,1.30359,1.31211,1.29317,1.31068,255672.2434
26.01.2012 00:00:00.000 GMT+0200,1.31068,1.31803,1.30912,1.3109,257249.0118
27.01.2012 00:00:00.000 GMT+0200,1.31089,1.32319,1.30783,1.32168,265780.4075
30.01.2012 00:00:00.000 GMT+0200,1.32269,1.32275,1.30796,1.31439,275282.7787
31.01.2012 00:00:00.000 GMT+0200,1.3144,1.32135,1.30439,1.3084,302689.5499
01.02.2012 00:00:00.000 GMT+0200,1.30841,1.32183,1.30266,1.31612,292668.1393
02.02.2012 00:00:00.000 GMT+0200,1.3161,1.31971,1.30872,1.31443,280986.4103
03.02.2012 00:00:00.000 GMT+0200,1.31443,1.31924,1.30686,1.31596,266929.9197
06.02.2012 00:00:00.000 GMT+0200,1.3114,1.3142,1.30284,1.31304,246065.4484
07.02.2012 00:00:00.000 GMT+0200,1.31304,1.32703,1.30898,1.32612,275135.649
08.02.2012 00:00:00.000 GMT+0200,1.32613,1.32869,1.32235,1.32609,261556.9103
09.02.2012 00:00:00.000 GMT+0200,1.3261,1.33202,1.32197,1.32862,274410.3901
10.02.2012 00:00:00.000 GMT+0200,1.32863,1.32909,1.31569,1.3198,237616.6502
13.02.2012 00:00:00.000 GMT+0200,1.32059,1.32834,1.3187,1.3187,243669.5488
14.02.2012 00:00:00.000 GMT+0200,1.31871,1.32163,1.30809,1.31312,260715.059
15.02.2012 00:00:00.000 GMT+0200,1.3131,1.31912,1.3045,1.30664,268150.2588
16.02.2012 00:00:00.000 GMT+0200,1.30666,1.3156,1.29761,1.31309,273633.4905
17.02.2012 00:00:00.000 GMT+0200,1.31309,1.31975,1.31156,1.31445,224844.8092
20.02.2012 00:00:00.000 GMT+0200,1.31819,1.32775,1.31748,1.32436,185187.0176
21.02.2012 00:00:00.000 GMT+0200,1.32434,1.32934,1.3188,1.32343,255949.0773
22.02.2012 00:00:00.000 GMT+0200,1.32341,1.32647,1.32116,1.32507,226646.0772
23.02.2012 00:00:00.000 GMT+0200,1.32505,1.33789,1.32327,1.33716,222305.1904
24.02.2012 00:00:00.000 GMT+0200,1.33717,1.34869,1.33578,1.34486,221961.0408
27.02.2012 00:00:00.000 GMT+0200,1.3463,1.34801,1.3367,1.33975,255139.6084
28.02.2012 00:00:00.000 GMT+0200,1.33977,1.34721,1.33908,1.34612,258238.8092
29.02.2012 00:00:00.000 GMT+0200,1.3461,1.34863,1.33157,1.33247,268201.4706
01.03.2012 00:00:00.000 GMT+0200,1.33247,1.33564,1.32828,1.33123,251409.3109
02.03.2012 00:00:00.000 GMT+0200,1.33122,1.33333,1.31875,1.32024,219357.9311
05.03.2012 00:00:00.000 GMT+0200,1.31911,1.32392,1.31609,1.32172,231339.5076
06.03.2012 00:00:00.000 GMT+0200,1.32172,1.32264,1.3104,1.31126,239751.6888
07.03.2012 00:00:00.000 GMT+0200,1.31125,1.31645,1.30968,1.315,225654.009
08.03.2012 00:00:00.000 GMT+0200,1.31497,1.3292,1.3136,1.32753,222972.3021
09.03.2012 00:00:00.000 GMT+0200,1.32752,1.3279,1.30978,1.31245,217620.9195
11.03.2012 23:00:00.000 GMT+0200,1.31033,1.3159,1.30797,1.31556,201724.4985
12.03.2012 23:00:00.000 GMT+0200,1.3156,1.31912,1.30524,1.3085,230000.2605
13.03.2012 23:00:00.000 GMT+0200,1.30849,1.30907,1.30115,1.30334,218916.1475
14.03.2012 23:00:00.000 GMT+0200,1.30334,1.31182,1.30046,1.30815,216382.4907
15.03.2012 23:00:00.000 GMT+0200,1.30815,1.31873,1.30497,1.31765,190318.3484
18.03.2012 23:00:00.000 GMT+0200,1.31753,1.32635,1.31425,1.32395,175714.8315
19.03.2012 23:00:00.000 GMT+0200,1.32394,1.32528,1.31728,1.32261,193026.4891
20.03.2012 23:00:00.000 GMT+0200,1.32266,1.3285,1.31794,1.32169,202001.9011
21.03.2012 23:00:00.000 GMT+0200,1.32168,1.3255,1.3136,1.32014,224527.7703
22.03.2012 23:00:00.000 GMT+0200,1.32015,1.32926,1.31914,1.32713,204921.9418
26.03.2012 00:00:00.000 GMT+0300,1.32709,1.33682,1.31926,1.33608,207217.9209
27.03.2012 00:00:00.000 GMT+0300,1.33608,1.33853,1.33132,1.33162,200058.6615
28.03.2012 00:00:00.000 GMT+0300,1.3316,1.33735,1.3278,1.33179,216736.5298
29.03.2012 00:00:00.000 GMT+0300,1.33178,1.33454,1.32535,1.33026,205601.0008
30.03.2012 00:00:00.000 GMT+0300,1.33026,1.33752,1.32951,1.33433,203793.7411
01.04.2012 00:00:00.000 GMT+0300,1.33433,1.33433,1.33383,1.33383,0
02.04.2012 00:00:00.000 GMT+0300,1.33602,1.3381,1.3279,1.33214,197477.47
03.04.2012 00:00:00.000 GMT+0300,1.33214,1.33679,1.32138,1.32341,213906.6107
04.04.2012 00:00:00.000 GMT+0300,1.32344,1.32398,1.31079,1.3143,226550.241
05.04.2012 00:00:00.000 GMT+0300,1.31431,1.3165,1.30361,1.30667,189492.312
06.04.2012 00:00:00.000 GMT+0300,1.30668,1.31108,1.30544,1.30974,74937.9904
09.04.2012 00:00:00.000 GMT+0300,1.31025,1.3134,1.30347,1.31065,108528.5897
10.04.2012 00:00:00.000 GMT+0300,1.31065,1.3145,1.3055,1.30824,232476.1203
11.04.2012 00:00:00.000 GMT+0300,1.30824,1.31572,1.30671,1.31102,214238.4
12.04.2012 00:00:00.000 GMT+0300,1.31104,1.3213,1.31028,1.31876,214097.7189
13.04.2012 00:00:00.000 GMT+0300,1.31885,1.32017,1.30702,1.30789,211775.76
16.04.2012 00:00:00.000 GMT+0300,1.30649,1.31473,1.29967,1.31428,242443.3782
17.04.2012 00:00:00.000 GMT+0300,1.31429,1.31698,1.30909,1.31273,212628.9797
18.04.2012 00:00:00.000 GMT+0300,1.31273,1.31411,1.30585,1.31239,223842.3028
19.04.2012 00:00:00.000 GMT+0300,1.31239,1.31619,1.30706,1.31386,230396.4072
20.04.2012 00:00:00.000 GMT+0300,1.31385,1.32284,1.31295,1.32219,215004.5502
23.04.2012 00:00:00.000 GMT+0300,1.31838,1.3211,1.3105,1.31572,209476.8387
24.04.2012 00:00:00.000 GMT+0300,1.31571,1.32182,1.31455,1.31988,211914.7778
25.04.2012 00:00:00.000 GMT+0300,1.31982,1.32367,1.31746,1.3218,214638.1899
26.04.2012 00:00:00.000 GMT+0300,1.3218,1.32632,1.31999,1.32228,186602.8806
27.04.2012 00:00:00.000 GMT+0300,1.32227,1.32707,1.31581,1.32552,225379.3693
30.04.2012 00:00:00.000 GMT+0300,1.32357,1.32676,1.32087,1.32396,185353.5478
01.05.2012 00:00:00.000 GMT+0300,1.32396,1.32839,1.32049,1.32376,142718.381
02.05.2012 00:00:00.000 GMT+0300,1.3238,1.32419,1.31259,1.31593,198745.6785
03.05.2012 00:00:00.000 GMT+0300,1.31596,1.31801,1.31001,1.31509,183057.6392
04.05.2012 00:00:00.000 GMT+0300,1.31507,1.3179,1.30809,1.30852,188669.8787
07.05.2012 00:00:00.000 GMT+0300,1.30128,1.30654,1.29563,1.30513,232940.0108
08.05.2012 00:00:00.000 GMT+0300,1.30513,1.30663,1.29832,1.30065,248642.3805
09.05.2012 00:00:00.000 GMT+0300,1.30065,1.30086,1.2912,1.29296,263318.0794
10.05.2012 00:00:00.000 GMT+0300,1.29292,1.29793,1.29252,1.29366,230939.7093
11.05.2012 00:00:00.000 GMT+0300,1.29368,1.29582,1.29056,1.29185,242955.7668
14.05.2012 00:00:00.000 GMT+0300,1.29018,1.29053,1.2822,1.28241,237249.5232
15.05.2012 00:00:00.000 GMT+0300,1.28241,1.28694,1.27225,1.27298,247403.1778
16.05.2012 00:00:00.000 GMT+0300,1.27299,1.27595,1.26819,1.27171,282479.0214
17.05.2012 00:00:00.000 GMT+0300,1.27171,1.275,1.26675,1.26993,262775.8716
18.05.2012 00:00:00.000 GMT+0300,1.26993,1.27952,1.26426,1.27833,266882.4992
21.05.2012 00:00:00.000 GMT+0300,1.27638,1.28246,1.27259,1.28182,238816.0092
22.05.2012 00:00:00.000 GMT+0300,1.28183,1.28207,1.26586,1.26841,258734.3696
23.05.2012 00:00:00.000 GMT+0300,1.26845,1.269,1.25458,1.25826,305040.1664
24.05.2012 00:00:00.000 GMT+0300,1.25836,1.26203,1.25164,1.25339,300852.5908
25.05.2012 00:00:00.000 GMT+0300,1.25339,1.26024,1.24991,1.2519,252270.7696
28.05.2012 00:00:00.000 GMT+0300,1.25758,1.2625,1.25253,1.25424,177098.1005
29.05.2012 00:00:00.000 GMT+0300,1.25424,1.2575,1.24617,1.25044,255216.1718
30.05.2012 00:00:00.000 GMT+0300,1.25044,1.25066,1.23619,1.23671,281604.6779
31.05.2012 00:00:00.000 GMT+0300,1.23671,1.2429,1.23372,1.23662,267600.4724
01.06.2012 00:00:00.000 GMT+0300,1.23662,1.2449,1.2292,1.24343,284833.8588
04.06.2012 00:00:00.000 GMT+0300,1.2416,1.2509,1.23866,1.25002,227630.4145
05.06.2012 00:00:00.000 GMT+0300,1.25002,1.25427,1.24107,1.24532,247860.8386
06.06.2012 00:00:00.000 GMT+0300,1.24531,1.25863,1.24415,1.25823,266779.0381
07.06.2012 00:00:00.000 GMT+0300,1.25824,1.26262,1.25404,1.25613,254223.3798
08.06.2012 00:00:00.000 GMT+0300,1.25614,1.25755,1.24364,1.25174,233254.121
11.06.2012 00:00:00.000 GMT+0300,1.26426,1.26695,1.24812,1.24833,259409.6514
12.06.2012 00:00:00.000 GMT+0300,1.24833,1.25295,1.24433,1.2504,264267.7894
13.06.2012 00:00:00.000 GMT+0300,1.25046,1.26109,1.24744,1.25579,261628.7909
14.06.2012 00:00:00.000 GMT+0300,1.25582,1.2637,1.25427,1.26346,253342.1495
15.06.2012 00:00:00.000 GMT+0300,1.26346,1.26659,1.25928,1.2644,223452.1514
18.06.2012 00:00:00.000 GMT+0300,1.26958,1.27487,1.25603,1.25767,267501.772
19.06.2012 00:00:00.000 GMT+0300,1.25772,1.27311,1.25695,1.2686,256960.0719
20.06.2012 00:00:00.000 GMT+0300,1.2686,1.27417,1.26395,1.27083,257378.1985
21.06.2012 00:00:00.000 GMT+0300,1.27089,1.27089,1.25323,1.25412,267197.7006
22.06.2012 00:00:00.000 GMT+0300,1.25419,1.25841,1.25201,1.25722,220193.6204
25.06.2012 00:00:00.000 GMT+0300,1.25467,1.25594,1.24719,1.25049,197911.0403
26.06.2012 00:00:00.000 GMT+0300,1.25052,1.25313,1.24422,1.24963,222918.396
27.06.2012 00:00:00.000 GMT+0300,1.24958,1.2509,1.2446,1.24697,204763.69
28.06.2012 00:00:00.000 GMT+0300,1.24697,1.2525,1.24079,1.24442,247924.9723
29.06.2012 00:00:00.000 GMT+0300,1.24444,1.26935,1.24335,1.26634,288498.1302
01.07.2012 00:00:00.000 GMT+0300,1.26634,1.26638,1.26634,1.26638,0
02.07.2012 00:00:00.000 GMT+0300,1.26771,1.26805,1.2569,1.2577,218808.6296
03.07.2012 00:00:00.000 GMT+0300,1.2577,1.2628,1.25601,1.26087,192506.8821
04.07.2012 00:00:00.000 GMT+0300,1.26086,1.2609,1.25088,1.2527,152918.2692
05.07.2012 00:00:00.000 GMT+0300,1.25269,1.2539,1.23646,1.23925,231059.8997
06.07.2012 00:00:00.000 GMT+0300,1.23926,1.24017,1.22608,1.22908,221930.8718
09.07.2012 00:00:00.000 GMT+0300,1.22635,1.23235,1.22572,1.23134,202886.2095
10.07.2012 00:00:00.000 GMT+0300,1.23136,1.23346,1.2236,1.22508,217333.6407
11.07.2012 00:00:00.000 GMT+0300,1.22508,1.2297,1.22133,1.224,207008.2112
12.07.2012 00:00:00.000 GMT+0300,1.224,1.22496,1.21677,1.2204,217915.349
13.07.2012 00:00:00.000 GMT+0300,1.22044,1.22557,1.21629,1.22503,203306.4699
16.07.2012 00:00:00.000 GMT+0300,1.22667,1.22902,1.21762,1.22737,185001.8686
17.07.2012 00:00:00.000 GMT+0300,1.22741,1.23158,1.21898,1.22953,227701.0001
18.07.2012 00:00:00.000 GMT+0300,1.22956,1.2307,1.22174,1.22844,222207.1589
19.07.2012 00:00:00.000 GMT+0300,1.22842,1.23218,1.22299,1.22822,221268.4377
20.07.2012 00:00:00.000 GMT+0300,1.22824,1.2284,1.21451,1.216,204796.7715
23.07.2012 00:00:00.000 GMT+0300,1.21202,1.21453,1.20694,1.21181,236961.4391
24.07.2012 00:00:00.000 GMT+0300,1.21181,1.21382,1.20425,1.206,229437.4793
25.07.2012 00:00:00.000 GMT+0300,1.20593,1.21685,1.20539,1.21587,241076.2293
26.07.2012 00:00:00.000 GMT+0300,1.21587,1.2329,1.21178,1.22844,242922.1892
27.07.2012 00:00:00.000 GMT+0300,1.22844,1.23905,1.22425,1.2321,261384.1882
30.07.2012 00:00:00.000 GMT+0300,1.2296,1.23112,1.22258,1.22608,200064.8294
31.07.2012 00:00:00.000 GMT+0300,1.22611,1.23303,1.22495,1.23038,205245.4396
01.08.2012 00:00:00.000 GMT+0300,1.23038,1.23372,1.2219,1.22263,166426.6486
02.08.2012 00:00:00.000 GMT+0300,1.22264,1.23907,1.21347,1.21812,227676.9818
03.08.2012 00:00:00.000 GMT+0300,1.21813,1.2393,1.21673,1.23902,216257.1904
06.08.2012 00:00:00.000 GMT+0300,1.23963,1.24438,1.23425,1.24013,193700.1613
07.08.2012 00:00:00.000 GMT+0300,1.24014,1.24424,1.23765,1.24,188181.0301
08.08.2012 00:00:00.000 GMT+0300,1.23999,1.24029,1.23276,1.23664,186935.5313
09.08.2012 00:00:00.000 GMT+0300,1.23663,1.23877,1.22675,1.23068,184736.5487
10.08.2012 00:00:00.000 GMT+0300,1.23071,1.23175,1.22422,1.22901,170320.8689
13.08.2012 00:00:00.000 GMT+0300,1.22904,1.23742,1.22616,1.23327,163966.7515
14.08.2012 00:00:00.000 GMT+0300,1.23327,1.2386,1.23176,1.23234,168075.5797
15.08.2012 00:00:00.000 GMT+0300,1.23242,1.2344,1.22647,1.22911,137149.6204
16.08.2012 00:00:00.000 GMT+0300,1.22909,1.23726,1.2257,1.23567,160915.7
17.08.2012 00:00:00.000 GMT+0300,1.23567,1.2383,1.22906,1.23358,155341.8814
20.08.2012 00:00:00.000 GMT+0300,1.2353,1.23692,1.22959,1.23465,151705.4008
21.08.2012 00:00:00.000 GMT+0300,1.23465,1.24885,1.23432,1.24735,182420.0211
22.08.2012 00:00:00.000 GMT+0300,1.24737,1.25388,1.2432,1.253,186911.649
23.08.2012 00:00:00.000 GMT+0300,1.25302,1.25895,1.25244,1.25649,200535.0184
24.08.2012 00:00:00.000 GMT+0300,1.25648,1.25689,1.24851,1.25132,178429.2091
27.08.2012 00:00:00.000 GMT+0300,1.2512,1.25361,1.24907,1.24993,113893.0309
28.08.2012 00:00:00.000 GMT+0300,1.24994,1.25768,1.24661,1.25651,174548.5693
29.08.2012 00:00:00.000 GMT+0300,1.25652,1.25742,1.25195,1.25304,159870.5502
30.08.2012 00:00:00.000 GMT+0300,1.25304,1.25645,1.24888,1.25069,159424.2495
31.08.2012 00:00:00.000 GMT+0300,1.25069,1.26385,1.24942,1.25782,195013.0291
01.09.2012 00:00:00.000 GMT+0300,1.25782,1.25782,1.25768,1.25768,0
03.09.2012 00:00:00.000 GMT+0300,1.25693,1.26099,1.25608,1.25936,118336.1305
04.09.2012 00:00:00.000 GMT+0300,1.25934,1.26284,1.2556,1.25658,168235.7707
05.09.2012 00:00:00.000 GMT+0300,1.2566,1.2625,1.25024,1.26017,197985.6507
06.09.2012 00:00:00.000 GMT+0300,1.26016,1.26478,1.25622,1.26312,202375.3119
07.09.2012 00:00:00.000 GMT+0300,1.26312,1.28184,1.26275,1.28174,192644.9501
10.09.2012 00:00:00.000 GMT+0300,1.28085,1.28121,1.27565,1.27586,163264.8993
11.09.2012 00:00:00.000 GMT+0300,1.27586,1.28717,1.27558,1.28554,189576.8798
12.09.2012 00:00:00.000 GMT+0300,1.28554,1.29375,1.28412,1.29001,201942.4185
13.09.2012 00:00:00.000 GMT+0300,1.29003,1.30023,1.28777,1.2991,190711.2305
14.09.2012 00:00:00.000 GMT+0300,1.29909,1.31677,1.29808,1.31309,211451.5084
17.09.2012 00:00:00.000 GMT+0300,1.31185,1.31703,1.30842,1.31176,171193.1292
18.09.2012 00:00:00.000 GMT+0300,1.31175,1.31211,1.30299,1.3048,187218.73
19.09.2012 00:00:00.000 GMT+0300,1.3048,1.30856,1.2994,1.30491,185784.1788
20.09.2012 00:00:00.000 GMT+0300,1.30491,1.30595,1.29215,1.2969,199056.4188
21.09.2012 00:00:00.000 GMT+0300,1.2969,1.30482,1.29562,1.29798,191921.768
24.09.2012 00:00:00.000 GMT+0300,1.2976,1.29884,1.28914,1.29314,145889.5001
25.09.2012 00:00:00.000 GMT+0300,1.29316,1.29715,1.28878,1.29009,164733.999
26.09.2012 00:00:00.000 GMT+0300,1.29014,1.29134,1.2836,1.28741,160895.3184
27.09.2012 00:00:00.000 GMT+0300,1.28737,1.2929,1.28316,1.29136,162259.5214
28.09.2012 00:00:00.000 GMT+0300,1.29134,1.29605,1.28393,1.28598,199470.7293
01.10.2012 00:00:00.000 GMT+0300,1.28468,1.29393,1.28044,1.28888,188881.6305
02.10.2012 00:00:00.000 GMT+0300,1.2889,1.29686,1.28807,1.292,167181.6
03.10.2012 00:00:00.000 GMT+0300,1.29196,1.29375,1.28778,1.29059,170124.0289
04.10.2012 00:00:00.000 GMT+0300,1.29059,1.30319,1.29023,1.30184,189076.83
05.10.2012 00:00:00.000 GMT+0300,1.30181,1.30721,1.29944,1.3035,169398.74
08.10.2012 00:00:00.000 GMT+0300,1.30248,1.3028,1.29384,1.29689,132640.5287
09.10.2012 00:00:00.000 GMT+0300,1.29691,1.29914,1.28601,1.28854,183971.9392
10.10.2012 00:00:00.000 GMT+0300,1.28855,1.29133,1.28357,1.28759,173010.7102
11.10.2012 00:00:00.000 GMT+0300,1.28753,1.2952,1.28267,1.29279,173624.2192
12.10.2012 00:00:00.000 GMT+0300,1.29279,1.29912,1.29231,1.29539,158436.0194
15.10.2012 00:00:00.000 GMT+0300,1.29535,1.29792,1.28913,1.29492,159932.4108
16.10.2012 00:00:00.000 GMT+0300,1.29492,1.30615,1.29433,1.3054,177478.1717
17.10.2012 00:00:00.000 GMT+0300,1.30541,1.31392,1.30535,1.31193,186130.9403
18.10.2012 00:00:00.000 GMT+0300,1.31195,1.31291,1.30562,1.30671,167240.4698
19.10.2012 00:00:00.000 GMT+0300,1.30671,1.30775,1.30134,1.3023,148113.249
22.10.2012 00:00:00.000 GMT+0300,1.30196,1.3084,1.30165,1.30602,150034.4086
23.10.2012 00:00:00.000 GMT+0300,1.30601,1.3076,1.29526,1.29869,171793.5787
24.10.2012 00:00:00.000 GMT+0300,1.29871,1.29976,1.29212,1.29741,167955.5419
25.10.2012 00:00:00.000 GMT+0300,1.29742,1.30238,1.29276,1.29341,176233.0098
26.10.2012 00:00:00.000 GMT+0300,1.29344,1.29569,1.28839,1.29412,182527.3831
28.10.2012 23:00:00.000 GMT+0200,1.29404,1.29477,1.28861,1.29047,119654.8696
29.10.2012 23:00:00.000 GMT+0200,1.29051,1.2984,1.28866,1.29608,124121.5907
30.10.2012 23:00:00.000 GMT+0200,1.29613,1.30208,1.2947,1.29604,171822.5517
31.10.2012 23:00:00.000 GMT+0200,1.29603,1.29831,1.29251,1.29433,151396.8593
01.11.2012 23:00:00.000 GMT+0200,1.29434,1.29514,1.2822,1.28355,185302.5602
05.11.2012 00:00:00.000 GMT+0200,1.28189,1.28432,1.27681,1.27966,159361.628
06.11.2012 00:00:00.000 GMT+0200,1.27966,1.28271,1.27643,1.28146,163919.5298
07.11.2012 00:00:00.000 GMT+0200,1.28147,1.2877,1.2737,1.27719,231874.9888
08.11.2012 00:00:00.000 GMT+0200,1.27718,1.27812,1.27179,1.27472,191120.5495
09.11.2012 00:00:00.000 GMT+0200,1.27472,1.27905,1.26904,1.27114,197446.1923
12.11.2012 00:00:00.000 GMT+0200,1.27115,1.27395,1.26982,1.271,128376.1393
13.11.2012 00:00:00.000 GMT+0200,1.271,1.27281,1.2662,1.27043,181580.3996
14.11.2012 00:00:00.000 GMT+0200,1.27043,1.2775,1.27015,1.27359,180160.8489
15.11.2012 00:00:00.000 GMT+0200,1.27359,1.28026,1.2718,1.27813,179414.8998
16.11.2012 00:00:00.000 GMT+0200,1.27813,1.27853,1.2691,1.27447,175171.4805
19.11.2012 00:00:00.000 GMT+0200,1.27486,1.28209,1.27409,1.28138,153426.1605
20.11.2012 00:00:00.000 GMT+0200,1.28139,1.28292,1.27656,1.28172,155203.28
21.11.2012 00:00:00.000 GMT+0200,1.28172,1.28323,1.2737,1.28297,144217.5297
22.11.2012 00:00:00.000 GMT+0200,1.28297,1.28988,1.28271,1.28862,115737.9905
23.11.2012 00:00:00.000 GMT+0200,1.28866,1.29917,1.2869,1.29759,125716.9499
26.11.2012 00:00:00.000 GMT+0200,1.29674,1.29847,1.29448,1.29722,125577.52
27.11.2012 00:00:00.000 GMT+0200,1.2972,1.30089,1.2916,1.29431,157546.1713
28.11.2012 00:00:00.000 GMT+0200,1.29431,1.2955,1.28807,1.29531,160004.3486
29.11.2012 00:00:00.000 GMT+0200,1.2953,1.30129,1.29395,1.29794,139781.1201
30.11.2012 00:00:00.000 GMT+0200,1.2979,1.3028,1.29688,1.29869,154222.8718
01.12.2012 00:00:00.000 GMT+0200,1.29869,1.29869,1.29867,1.29867,0
03.12.2012 00:00:00.000 GMT+0200,1.29827,1.30763,1.29827,1.30542,146463.4613
04.12.2012 00:00:00.000 GMT+0200,1.30543,1.3109,1.30465,1.30945,146992.9691
05.12.2012 00:00:00.000 GMT+0200,1.30946,1.31274,1.30607,1.30679,160003.4193
06.12.2012 00:00:00.000 GMT+0200,1.30685,1.3087,1.29509,1.29686,164391.9613
07.12.2012 00:00:00.000 GMT+0200,1.29685,1.29731,1.288,1.29286,152080.6903
10.12.2012 00:00:00.000 GMT+0200,1.28893,1.2947,1.28865,1.29412,128287.4494
11.12.2012 00:00:00.000 GMT+0200,1.29412,1.30155,1.29294,1.30056,132522.0902
12.12.2012 00:00:00.000 GMT+0200,1.30056,1.30972,1.29966,1.30744,145343.7001
13.12.2012 00:00:00.000 GMT+0200,1.30742,1.31007,1.30417,1.3078,149017.27
14.12.2012 00:00:00.000 GMT+0200,1.30776,1.31731,1.3067,1.31635,153286.6197
17.12.2012 00:00:00.000 GMT+0200,1.31662,1.31885,1.31447,1.3165,137117.5314
18.12.2012 00:00:00.000 GMT+0200,1.31649,1.32381,1.31568,1.32291,131022.1003
19.12.2012 00:00:00.000 GMT+0200,1.32292,1.33088,1.32242,1.32278,159672.93
20.12.2012 00:00:00.000 GMT+0200,1.32271,1.32951,1.31896,1.32446,162813.1504
21.12.2012 00:00:00.000 GMT+0200,1.32446,1.32531,1.31591,1.31886,178635.3515
24.12.2012 00:00:00.000 GMT+0200,1.31737,1.3234,1.3172,1.31869,88201.6903
25.12.2012 00:00:00.000 GMT+0200,1.31877,1.32061,1.31716,1.31807,18020.07
26.12.2012 00:00:00.000 GMT+0200,1.31825,1.3254,1.31719,1.3225,87372.7897
27.12.2012 00:00:00.000 GMT+0200,1.32249,1.32841,1.32019,1.32381,129822.58
28.12.2012 00:00:00.000 GMT+0200,1.32383,1.32571,1.31665,1.32178,123255.7818
31.12.2012 00:00:00.000 GMT+0200,1.32143,1.32353,1.31743,1.31946,114941.9205
01.01.2013 00:00:00.000 GMT+0200,1.31947,1.32017,1.31916,1.31968,1246.09
02.01.2013 00:00:00.000 GMT+0200,1.31988,1.33003,1.31577,1.31864,178454.739
03.01.2013 00:00:00.000 GMT+0200,1.31864,1.31908,1.30472,1.30495,173144.5014
04.01.2013 00:00:00.000 GMT+0200,1.30495,1.309,1.29982,1.30693,177795.2121
07.01.2013 00:00:00.000 GMT+0200,1.30767,1.312,1.30172,1.31176,161406.1798
08.01.2013 00:00:00.000 GMT+0200,1.31176,1.31404,1.30574,1.30817,169577.0778
09.01.2013 00:00:00.000 GMT+0200,1.30817,1.30963,1.30375,1.30648,165461.7298
10.01.2013 00:00:00.000 GMT+0200,1.30652,1.32733,1.30393,1.32723,185317.7097
11.01.2013 00:00:00.000 GMT+0200,1.32723,1.33659,1.32489,1.33433,189453.7985
14.01.2013 00:00:00.000 GMT+0200,1.33619,1.34044,1.33365,1.3381,164935.8402
15.01.2013 00:00:00.000 GMT+0200,1.3381,1.3394,1.32724,1.33056,175260.4289
16.01.2013 00:00:00.000 GMT+0200,1.33056,1.33251,1.32572,1.32894,164848.9611
17.01.2013 00:00:00.000 GMT+0200,1.32894,1.3388,1.32703,1.33765,169002.4401
18.01.2013 00:00:00.000 GMT+0200,1.33766,1.33985,1.32808,1.33192,176207.1208
21.01.2013 00:00:00.000 GMT+0200,1.33114,1.33328,1.33002,1.33143,91795.2001
22.01.2013 00:00:00.000 GMT+0200,1.33146,1.3372,1.32674,1.33225,180366.46
23.01.2013 00:00:00.000 GMT+0200,1.3323,1.33551,1.32659,1.33181,150577.2569
24.01.2013 00:00:00.000 GMT+0200,1.33181,1.33931,1.32868,1.33779,176678.7416
25.01.2013 00:00:00.000 GMT+0200,1.33788,1.348,1.33504,1.34601,191510.9212
28.01.2013 00:00:00.000 GMT+0200,1.34665,1.34773,1.34251,1.3456,153795.1307
29.01.2013 00:00:00.000 GMT+0200,1.34562,1.3498,1.34147,1.34924,176645.7904
30.01.2013 00:00:00.000 GMT+0200,1.34924,1.35881,1.34826,1.35679,172966.5923
31.01.2013 00:00:00.000 GMT+0200,1.35673,1.35932,1.35415,1.35783,162578.389
01.02.2013 00:00:00.000 GMT+0200,1.35777,1.37112,1.35743,1.36413,213724.9212
04.02.2013 00:00:00.000 GMT+0200,1.36543,1.3659,1.35056,1.35143,170600.249
05.02.2013 00:00:00.000 GMT+0200,1.3514,1.35977,1.34589,1.3584,199267.5209
06.02.2013 00:00:00.000 GMT+0200,1.3584,1.35968,1.34958,1.35234,183494.3012
07.02.2013 00:00:00.000 GMT+0200,1.35236,1.35775,1.33709,1.33977,204356.0297
